GOAL-Sales;Date Local;tv_sponsorships;tv_cricket;tv_RON;radio;NPP;Magazines;OOH;Social;Programmatic;Display_Rest;Search;year;day
1.4065040650406504;2012-01-04;1.2159362549800796;1.0;1.0408266768099403;1.9475806451612903;1.0814315999501185;1.1073232323232323;2.0;1.2190476190476192;2.0;1.219047619047619;1.2159362549800796;2012;Wednesday
1.321138211382114;2012-01-05;1.1125782583949915;1.0;1.0216389839820803;1.786290322580645;1.0894126449682004;1.1174242424242424;2.0;1.1160997732426303;2.0;1.1160997732426303;1.1125782583949915;2012;Thursday
1.3252032520325203;2012-01-07;1.1918042117245304;1.0;1.0363467309074004;1.5221774193548385;1.2011472752213492;1.2588383838383839;2.0;1.1950113378684808;2.0;1.1950113378684808;1.1918042117245304;2012;Saturday
1.7764227642276422;2012-01-08;1.8379055207740467;1.0;1.1562909429018216;1.8850806451612903;1.013592717296421;1.0214646464646464;2.0;1.838548752834467;2.0;1.838548752834467;1.8379055207740467;2012;Sunday
1.3780487804878048;2012-01-09;1.330221969265794;1.0;1.0620430243861205;1.342741935483871;1.1253273475495698;1.1628787878787878;2.0;1.3328798185941042;2.0;1.3328798185941042;1.330221969265794;2012;Monday
1.7520325203252032;2012-01-11;2.0;1.0;1.1863826550019019;1.6693548387096775;1.374735004364634;1.4785353535353536;2.0;2.0;2.0;2.0;1.9999999999999998;2012;Wednesday
1.3577235772357725;2012-01-12;1.4722822993739328;1.0;1.0884155361142809;1.1149193548387097;1.339817932410525;1.4343434343434343;2.0;1.47437641723356;2.0;1.47437641723356;1.4722822993739328;2012;Thursday
1.3983739837398375;2013-01-01;1.4340352874217417;1.0;1.0813152444951608;1.2983870967741935;1.3847113106372366;1.4911616161616161;2.0;1.436281179138322;2.0;1.4362811791383219;1.4340352874217417;2013;Tuesday
1.3536585365853657;2013-01-02;1.6348321001707455;1.0;1.1185917754955412;1.0383064516129032;1.0864197530864197;1.1136363636363638;2.0;1.636281179138322;2.0;1.6362811791383218;1.6348321001707458;2013;Wednesday
1.3780487804878048;2013-01-05;1.1690381331815596;1.0;1.0321203668484003;1.8125;1.1153510412769672;1.1502525252525253;2.0;1.1723356009070294;2.0;1.1723356009070294;1.1690381331815596;2013;Saturday
1.345528455284553;2013-01-06;1.1995446784291406;1.0;1.0377836946874603;1.5201612903225805;1.2021449058486096;1.2601010101010102;2.0;1.202721088435374;2.0;1.202721088435374;1.1995446784291406;2013;Sunday
1.4065040650406504;2013-01-08;1.5469550369948775;1.0;1.102278010227801;1.1693548387096775;1.4824791121087417;1.61489898989899;1.0;1.5487528344671202;2.0;1.5487528344671202;1.5469550369948775;2013;Tuesday
1.6097560975609757;2013-01-09;1.8957313602731931;1.0;1.1670259076116816;1.469758064516129;1.138296545703953;1.1792929292929293;1.0;1.8961451247165533;2.0;1.8961451247165533;1.895731360273193;2013;Wednesday
1.7073170731707317;2013-01-10;1.7759817871371655;1.0;1.1447952326613415;1.8004032258064515;1.3727397431101136;1.476010101010101;1.0;1.7768707482993198;2.0;1.7768707482993196;1.7759817871371655;2013;Thursday
1.5691056910569106;2013-01-11;1.85110984632897;1.0;1.1587422340560416;1.4254032258064515;1.091407906222721;1.119949494949495;1.0;1.851700680272109;2.0;1.8517006802721088;1.8511098463289697;2013;Friday
1.065040650406504;2013-01-12;1.0146841206602162;1.0;1.0034656185283801;1.2338709677419355;1.0534979423868314;1.071969696969697;1.0;1.01859410430839;2.0;1.01859410430839;1.0146841206602162;2013;Saturday
1.556910569105691;2014-01-01;1.4235628912919749;1.0;1.0793711170280207;1.877016129032258;1.5004364633994265;1.6376262626262625;1.0;1.4258503401360545;2.0;1.4258503401360545;1.4235628912919749;2014;Wednesday
1.345528455284553;2014-01-02;1.6780876494023904;1.0;1.1266218672076413;1.0262096774193548;1.2390572390572392;1.3068181818181819;1.0;1.6793650793650794;2.0;1.6793650793650792;1.6780876494023904;2014;Thursday
1.2317073170731707;2014-01-03;1.0492885600455322;1.0;1.00988969189806;1.7439516129032258;1.4475620401546327;1.5707070707070707;1.0;1.0530612244897959;2.0;1.0530612244897959;1.0492885600455322;2014;Friday
1.459349593495935;2014-01-04;1.5956744450768356;1.0;1.111322429314061;1.3709677419354838;1.3418131936650455;1.4368686868686869;1.0;1.5972789115646258;2.0;1.5972789115646258;1.5956744450768354;2014;Saturday
1.5203252032520325;2014-01-05;1.7814456459874788;1.0;1.1458095600355014;1.3649193548387097;1.3029055992018956;1.3876262626262625;1.0;1.782312925170068;2.0;1.7823129251700678;1.7814456459874786;2014;Sunday
1.475609756097561;2014-01-06;1.3862265224815027;1.0;1.0724398799712607;1.721774193548387;1.4884648958723032;1.6224747474747474;1.0;1.3886621315192744;2.0;1.3886621315192742;1.3862265224815027;2014;Monday
1.540650406504065;2014-01-07;1.8538417757541263;1.0;1.1592493977431215;1.3649193548387097;1.2520264372116223;1.3232323232323233;1.0;1.854421768707483;2.0;1.8544217687074829;1.8538417757541263;2014;Tuesday
1.6666666666666665;2014-01-08;1.740466704610131;1.0;1.1382021047293014;1.7419354838709675;1.0704576630502556;1.0934343434343434;1.0;1.741496598639456;2.0;1.7414965986394557;1.7404667046101308;2014;Wednesday
1.5447154471544715;2015-01-02;1.4005406943653955;1.362368716223106;1.6007776509868559;1.2137096774193548;1.1213368250405287;1.0;1.0;1.4029195011337867;1.0;1.4029195011337867;1.4005406943653955;2015;Friday
1.2764227642276422;2015-01-03;1.0671599317017644;1.0637299887835219;1.105659101475001;1.2338709677419355;1.1213368250405287;1.0;1.0;1.0708616780045352;1.0;1.070861678004535;1.0671599317017644;2015;Saturday
1.524390243902439;2015-01-04;1.2300796812749004;1.2096716630977873;1.3476184438527534;1.4213709677419355;1.1213368250405287;1.0;1.0;1.2331349206349207;1.0;1.2331349206349207;1.2300796812749004;2015;Sunday
1.410569105691057;2015-01-06;1.2356289129197495;1.214642602222902;1.3558598537678035;1.1431451612903225;1.1213368250405287;1.0;1.0;1.2386621315192743;1.0;1.2386621315192743;1.2356289129197495;2015;Tuesday
1.4024390243902438;2015-01-07;1.3124644280022766;1.2834709901091057;1.4699716833608045;1.0685483870967742;1.1213368250405287;1.0;1.0;1.3151927437641724;1.0;1.3151927437641722;1.3124644280022766;2015;Wednesday
1.7560975609756098;2015-01-09;1.3494593056346045;1.3166105842765372;1.5249144161278052;1.6088709677419355;1.1213368250405287;1.0;1.0;1.3520408163265305;1.0;1.3520408163265305;1.3494593056346045;2015;Friday
1.410569105691057;2015-01-10;1.2381900967558337;1.2169368818191089;1.3596635814209035;1.157258064516129;1.1213368250405287;1.0;1.0;1.2412131519274376;1.0;1.2412131519274376;1.238190096755834;2015;Saturday
1.4146341463414633;2015-01-11;1.3897268070574844;1.3526817579280106;1.5847174675626556;1.0463709677419355;1.1213368250405287;1.0;1.0;1.3921485260770976;1.0;1.3921485260770974;1.3897268070574844;2015;Sunday
1.4471544715447155;2015-01-12;1.2316448491747296;1.2110737228510247;1.3499429440852033;1.2016129032258065;1.1213368250405287;1.0;1.0;1.2346938775510203;1.0;1.2346938775510203;1.2316448491747296;2015;Monday
1.3617886178861789;2016-01-01;1.2188389299943085;1.1996023248699907;1.3309243058197033;1.0524193548387097;1.1213368250405287;1.3156565656565657;1.0;1.221938775510204;2.0;1.221938775510204;1.2188389299943085;2016;Friday
1.4308943089430894;2016-01-02;1.3069151963574275;1.278500050983991;1.4617302734457547;1.1088709677419355;1.1213368250405287;1.3156565656565657;1.0;1.3096655328798186;2.0;1.3096655328798186;1.3069151963574275;2016;Saturday
1.2886178861788617;2016-01-03;1.0759817871371655;1.0716325073926787;1.1187608300579013;1.1149193548387097;1.1213368250405287;1.3156565656565657;1.0;1.0796485260770976;2.0;1.0796485260770976;1.0759817871371657;2016;Sunday
2.0;2016-01-04;1.4052361980648833;1.3665748954828185;1.607751151684206;1.8669354838709677;1.1213368250405287;1.3156565656565657;1.0;1.4075963718820863;2.0;1.407596371882086;1.4052361980648833;2016;Monday
1.6504065040650406;2016-01-05;1.3571428571428572;1.3234934230651576;1.5363255990871054;1.4294354838709677;1.1213368250405287;1.3156565656565657;1.0;1.3596938775510203;2.0;1.3596938775510203;1.3571428571428572;2016;Tuesday
1.8536585365853657;2016-01-06;1.2877063175867955;1.2612929540124402;1.4332023160475043;1.909274193548387;1.1213368250405287;1.3156565656565657;1.0;1.2905328798185942;2.0;1.290532879818594;1.2877063175867955;2016;Wednesday
1.3536585365853657;2016-01-07;1.1945076835515083;1.1778066687060262;1.294788893115253;1.0423387096774193;1.1213368250405287;1.3156565656565657;1.0;1.197704081632653;2.0;1.197704081632653;1.1945076835515083;2016;Thursday
1.6382113821138211;2016-01-08;1.2679282868525896;1.243576017130621;1.403829085837454;1.5786290322580645;1.1213368250405287;1.3156565656565657;1.0;1.2708333333333335;2.0;1.2708333333333333;1.2679282868525896;2016;Friday
1.58130081300813;2016-01-09;1.4029595902105862;1.3645355358417457;1.604370060437006;1.280241935483871;1.1213368250405287;1.3156565656565657;1.0;1.405328798185941;2.0;1.405328798185941;1.4029595902105862;2016;Saturday
1.2073170731707317;2016-01-10;1.0226237905520774;1.0238350158050373;1.0395165039516503;1.2439516129032258;1.1213368250405287;1.3156565656565657;1.0;1.0265022675736961;2.0;1.0265022675736961;1.0226237905520774;2016;Sunday
1.3739837398373984;2016-01-11;1.0522196926579397;1.0503466911389823;1.0834706901652509;1.8286290322580645;1.1213368250405287;1.3156565656565657;1.0;1.0559807256235827;2.0;1.0559807256235827;1.0522196926579397;2016;Monday
1.3373983739837398;2016-01-12;1.1034433693796244;1.0962322830631182;1.1595452432272515;1.217741935483871;1.1213368250405287;1.3156565656565657;1.0;1.1070011337868482;2.0;1.1070011337868482;1.1034433693796244;2016;Tuesday
1.1747967479674797;2017-01-01;1.0204894706886738;1.0219231161415316;1.0363467309074004;1.0826612903225807;1.1213368250405287;1.3156565656565657;1.0;1.02437641723356;2.0;1.02437641723356;1.0204894706886738;2017;Sunday
1.7317073170731707;2017-01-02;1.2333523050654525;1.2126032425818294;1.3524787625206036;1.846774193548387;1.1213368250405287;1.0;1.0;1.2363945578231292;2.0;1.2363945578231292;1.2333523050654525;2017;Monday
1.6382113821138211;2017-01-03;1.2090210586226522;1.1908075864178649;1.3163433498161532;1.717741935483871;1.1213368250405287;1.0;1.0;1.2121598639455782;2.0;1.2121598639455782;1.2090210586226522;2017;Tuesday
1.2439024390243902;2017-01-04;1.0503699487763232;1.0486897114306108;1.0807235535269009;1.0745967741935485;1.1213368250405287;1.0;1.0;1.0541383219954648;2.0;1.0541383219954648;1.0503699487763232;2017;Wednesday
1.3292682926829267;2017-01-05;1.1300512236767217;1.1200672988681555;1.199061747178902;1.0987903225806452;1.1213368250405287;1.0;1.0;1.1335034013605443;2.0;1.133503401360544;1.1300512236767217;2017;Thursday
1.4552845528455283;2017-01-06;1.2478656801365964;1.2256041602936678;1.3740332192215037;1.1875;1.1213368250405287;1.0;1.0;1.2508503401360545;2.0;1.2508503401360545;1.2478656801365964;2017;Friday
1.9715447154471546;2017-01-07;1.3995446784291405;1.3614764963801367;1.599298423566206;1.846774193548387;1.1213368250405287;1.0;1.0;1.4019274376417235;2.0;1.4019274376417235;1.3995446784291405;2017;Saturday
1.4796747967479673;2017-01-08;1.3262663631189526;1.295834607933109;1.4904695490469548;1.1733870967741935;1.1213368250405287;1.0;1.0;1.3289399092970522;2.0;1.3289399092970522;1.3262663631189526;2017;Sunday
